dbname	domain	ns_id	ns_name
trwikisource_p	tr.wikisource.org	8	MediaWiki
trwikisource_p	tr.wikisource.org	9	MediaWiki tartışma
trwiktionary_p	tr.wiktionary.org	13	Yardım tartışma
trwiktionary_p	tr.wiktionary.org	12	Yardım
trwiktionary_p	tr.wiktionary.org	0	
trwiktionary_p	tr.wiktionary.org	1	Tartışma
trwiktionary_p	tr.wiktionary.org	2	Kullanıcı
trwiktionary_p	tr.wiktionary.org	3	Kullanıcı mesaj
trwiktionary_p	tr.wiktionary.org	4	Vikisözlük
trwiktionary_p	tr.wiktionary.org	5	Vikisözlük tartışma
trwiktionary_p	tr.wiktionary.org	6	Dosya
trwiktionary_p	tr.wiktionary.org	7	Dosya tartışma
trwiktionary_p	tr.wiktionary.org	8	MediaWiki
trwiktionary_p	tr.wiktionary.org	9	MediaWiki tartışma
trwiktionary_p	tr.wiktionary.org	10	Şablon
trwiktionary_p	tr.wiktionary.org	11	Şablon tartışma
tswiki_p	ts.wikipedia.org	0	
tswiki_p	ts.wikipedia.org	14	Category
tswiki_p	ts.wikipedia.org	15	Category talk
tswiki_p	ts.wikipedia.org	6	File
tswiki_p	ts.wikipedia.org	7	File talk
tswiki_p	ts.wikipedia.org	12	Help
tswiki_p	ts.wikipedia.org	13	Help talk
tswiki_p	ts.wikipedia.org	-2	Media
tswiki_p	ts.wikipedia.org	8	MediaWiki
tswiki_p	ts.wikipedia.org	9	MediaWiki talk
tswiki_p	ts.wikipedia.org	-1	Special
tswiki_p	ts.wikipedia.org	1	Talk
tswiki_p	ts.wikipedia.org	10	Template
tswiki_p	ts.wikipedia.org	11	Template talk
tswiki_p	ts.wikipedia.org	2	User
tswiki_p	ts.wikipedia.org	3	User talk
tswiki_p	ts.wikipedia.org	4	Wikipedia
tswiki_p	ts.wikipedia.org	5	Wikipedia talk
tswiktionary_p	ts.wiktionary.org	0	
tswiktionary_p	ts.wiktionary.org	14	Category
tswiktionary_p	ts.wiktionary.org	15	Category talk
tswiktionary_p	ts.wiktionary.org	6	File
tswiktionary_p	ts.wiktionary.org	7	File talk
tswiktionary_p	ts.wiktionary.org	12	Help
tswiktionary_p	ts.wiktionary.org	13	Help talk
tswiktionary_p	ts.wiktionary.org	-2	Media
tswiktionary_p	ts.wiktionary.org	8	MediaWiki
tswiktionary_p	ts.wiktionary.org	9	MediaWiki talk
tswiktionary_p	ts.wiktionary.org	-1	Special
tswiktionary_p	ts.wiktionary.org	1	Talk
tswiktionary_p	ts.wiktionary.org	10	Template
tswiktionary_p	ts.wiktionary.org	11	Template talk
tswiktionary_p	ts.wiktionary.org	2	User
tswiktionary_p	ts.wiktionary.org	3	User talk
tswiktionary_p	ts.wiktionary.org	4	Wiktionary
tswiktionary_p	ts.wiktionary.org	5	Wiktionary talk
ttwiki_p	tt.wikipedia.org	10	Үрнәк
ttwiki_p	tt.wikipedia.org	9	МедиаВики бәхәсе
ttwiki_p	tt.wikipedia.org	8	МедиаВики
ttwiki_p	tt.wikipedia.org	6	Файл
ttwiki_p	tt.wikipedia.org	7	Файл бәхәсе
ttwiki_p	tt.wikipedia.org	3	Кулланучы бәхәсе
ttwiki_p	tt.wikipedia.org	0	
ttwiki_p	tt.wikipedia.org	1	Бәхәс
ttwiki_p	tt.wikipedia.org	2	Кулланучы
ttwiki_p	tt.wikipedia.org	4	Википедия
ttwiki_p	tt.wikipedia.org	5	Википедия бәхәсе
ttwikibooks_p	tt.wikibooks.org	8	МедиаВики
ttwikibooks_p	tt.wikibooks.org	9	МедиаВики бәхәсе
ttwikibooks_p	tt.wikibooks.org	7	Файл бәхәсе
ttwikibooks_p	tt.wikibooks.org	5	Wikibooks бәхәсе
ttwikibooks_p	tt.wikibooks.org	6	Файл
ttwikibooks_p	tt.wikibooks.org	4	Wikibooks
ttwikibooks_p	tt.wikibooks.org	-2	Медиа
ttwikibooks_p	tt.wikibooks.org	-1	Махсус
ttwikibooks_p	tt.wikibooks.org	0	
ttwikibooks_p	tt.wikibooks.org	1	Бәхәс
ttwikibooks_p	tt.wikibooks.org	2	Кулланучы
ttwikibooks_p	tt.wikibooks.org	3	Кулланучы бәхәсе
ttwiktionary_p	tt.wiktionary.org	10	Үрнәк
ttwiktionary_p	tt.wiktionary.org	9	МедиаВики бәхәсе
ttwiktionary_p	tt.wiktionary.org	8	МедиаВики
ttwiktionary_p	tt.wiktionary.org	6	Файл
ttwiktionary_p	tt.wiktionary.org	7	Файл бәхәсе
ttwiktionary_p	tt.wiktionary.org	5	Wiktionary бәхәсе
ttwiktionary_p	tt.wiktionary.org	-2	Медиа
ttwiktionary_p	tt.wiktionary.org	-1	Махсус
ttwiktionary_p	tt.wiktionary.org	0	
ttwiktionary_p	tt.wiktionary.org	1	Бәхәс
ttwiktionary_p	tt.wiktionary.org	2	Кулланучы
ttwiktionary_p	tt.wiktionary.org	3	Кулланучы бәхәсе
ttwiktionary_p	tt.wiktionary.org	4	Wiktionary
tumwiki_p	tum.wikipedia.org	0	
tumwiki_p	tum.wikipedia.org	14	Category
tumwiki_p	tum.wikipedia.org	15	Category talk
tumwiki_p	tum.wikipedia.org	6	File
tumwiki_p	tum.wikipedia.org	7	File talk
tumwiki_p	tum.wikipedia.org	12	Help
tumwiki_p	tum.wikipedia.org	13	Help talk
tumwiki_p	tum.wikipedia.org	-2	Media
tumwiki_p	tum.wikipedia.org	8	MediaWiki
tumwiki_p	tum.wikipedia.org	9	MediaWiki talk
tumwiki_p	tum.wikipedia.org	-1	Special
tumwiki_p	tum.wikipedia.org	1	Talk
tumwiki_p	tum.wikipedia.org	10	Template
tumwiki_p	tum.wikipedia.org	11	Template talk
tumwiki_p	tum.wikipedia.org	2	User
tumwiki_p	tum.wikipedia.org	3	User talk
tumwiki_p	tum.wikipedia.org	4	Wikipedia
tumwiki_p	tum.wikipedia.org	5	Wikipedia talk
twwiki_p	tw.wikipedia.org	0	
twwiki_p	tw.wikipedia.org	14	Category
twwiki_p	tw.wikipedia.org	15	Category talk
twwiki_p	tw.wikipedia.org	6	File
twwiki_p	tw.wikipedia.org	7	File talk
twwiki_p	tw.wikipedia.org	12	Help
twwiki_p	tw.wikipedia.org	13	Help talk
twwiki_p	tw.wikipedia.org	-2	Media
twwiki_p	tw.wikipedia.org	8	MediaWiki
twwiki_p	tw.wikipedia.org	9	MediaWiki talk
twwiki_p	tw.wikipedia.org	-1	Special
twwiki_p	tw.wikipedia.org	1	Talk
twwiki_p	tw.wikipedia.org	10	Template
twwiki_p	tw.wikipedia.org	11	Template talk
twwiki_p	tw.wikipedia.org	2	User
twwiki_p	tw.wikipedia.org	3	User talk
twwiki_p	tw.wikipedia.org	4	Wikipedia
twwiki_p	tw.wikipedia.org	5	Wikipedia talk
tywiki_p	ty.wikipedia.org	0	
tywiki_p	ty.wikipedia.org	12	Aide
tywiki_p	ty.wikipedia.org	14	Catégorie
tywiki_p	ty.wikipedia.org	1	Discussion
tywiki_p	ty.wikipedia.org	9	Discussion MediaWiki
tywiki_p	ty.wikipedia.org	5	Discussion Wikipedia
tywiki_p	ty.wikipedia.org	13	Discussion aide
tywiki_p	ty.wikipedia.org	15	Discussion catégorie
tywiki_p	ty.wikipedia.org	7	Discussion fichier
tywiki_p	ty.wikipedia.org	11	Discussion modèle
tywiki_p	ty.wikipedia.org	3	Discussion utilisateur
tywiki_p	ty.wikipedia.org	6	Fichier
tywiki_p	ty.wikipedia.org	8	MediaWiki
tywiki_p	ty.wikipedia.org	10	Modèle
tywiki_p	ty.wikipedia.org	-2	Média
tywiki_p	ty.wikipedia.org	-1	Spécial
tywiki_p	ty.wikipedia.org	2	Utilisateur
tywiki_p	ty.wikipedia.org	4	Wikipedia
uawikimedia_p	ua.wikimedia.org	0	
uawikimedia_p	ua.wikimedia.org	8	MediaWiki
uawikimedia_p	ua.wikimedia.org	4	Вікімедіа
uawikimedia_p	ua.wikimedia.org	12	Довідка
uawikimedia_p	ua.wikimedia.org	14	Категорія
uawikimedia_p	ua.wikimedia.org	2	Користувач
uawikimedia_p	ua.wikimedia.org	-2	Медіа
uawikimedia_p	ua.wikimedia.org	1	Обговорення
uawikimedia_p	ua.wikimedia.org	9	Обговорення MediaWiki
uawikimedia_p	ua.wikimedia.org	5	Обговорення Вікімедіа
uawikimedia_p	ua.wikimedia.org	13	Обговорення довідки
uawikimedia_p	ua.wikimedia.org	15	Обговорення категорії
uawikimedia_p	ua.wikimedia.org	3	Обговорення користувача
uawikimedia_p	ua.wikimedia.org	7	Обговорення файлу
uawikimedia_p	ua.wikimedia.org	11	Обговорення шаблону
uawikimedia_p	ua.wikimedia.org	-1	Спеціальна
uawikimedia_p	ua.wikimedia.org	6	Файл
uawikimedia_p	ua.wikimedia.org	10	Шаблон
udmwiki_p	udm.wikipedia.org	0	
udmwiki_p	udm.wikipedia.org	8	MediaWiki
udmwiki_p	udm.wikipedia.org	9	MediaWiki сярысь вераськон
udmwiki_p	udm.wikipedia.org	4	Wikipedia
udmwiki_p	udm.wikipedia.org	5	Wikipedia сярысь вераськон
udmwiki_p	udm.wikipedia.org	12	Валэктон
udmwiki_p	udm.wikipedia.org	13	Валэктон сярысь вераськон
udmwiki_p	udm.wikipedia.org	1	Вераськон
udmwiki_p	udm.wikipedia.org	2	Викиавтор
udmwiki_p	udm.wikipedia.org	3	Викиавтор сярысь вераськон
udmwiki_p	udm.wikipedia.org	14	Категория
udmwiki_p	udm.wikipedia.org	15	Категория сярысь вераськон
udmwiki_p	udm.wikipedia.org	-2	Медиа
udmwiki_p	udm.wikipedia.org	-1	Панель
udmwiki_p	udm.wikipedia.org	6	Суред
udmwiki_p	udm.wikipedia.org	7	Суред сярысь вераськон
udmwiki_p	udm.wikipedia.org	10	Шаблон
udmwiki_p	udm.wikipedia.org	11	Шаблон сярысь вераськон
ugwiki_p	ug.wikipedia.org	0	
ugwiki_p	ug.wikipedia.org	14	Category
ugwiki_p	ug.wikipedia.org	15	Category talk
ugwiki_p	ug.wikipedia.org	6	File
ugwiki_p	ug.wikipedia.org	7	File talk
ugwiki_p	ug.wikipedia.org	12	Help
ugwiki_p	ug.wikipedia.org	13	Help talk
ugwiki_p	ug.wikipedia.org	-2	Media
ugwiki_p	ug.wikipedia.org	8	MediaWiki
ugwiki_p	ug.wikipedia.org	9	MediaWiki talk
ugwiki_p	ug.wikipedia.org	-1	Special
ugwiki_p	ug.wikipedia.org	1	Talk
ugwiki_p	ug.wikipedia.org	10	Template
ugwiki_p	ug.wikipedia.org	11	Template talk
ugwiki_p	ug.wikipedia.org	2	User
ugwiki_p	ug.wikipedia.org	3	User talk
ugwiki_p	ug.wikipedia.org	4	Wikipedia
ugwiki_p	ug.wikipedia.org	5	Wikipedia talk
ugwiktionary_p	ug.wiktionary.org	0	
ugwiktionary_p	ug.wiktionary.org	14	Category
ugwiktionary_p	ug.wiktionary.org	15	Category talk
ugwiktionary_p	ug.wiktionary.org	6	File
ugwiktionary_p	ug.wiktionary.org	7	File talk
ugwiktionary_p	ug.wiktionary.org	12	Help
ugwiktionary_p	ug.wiktionary.org	13	Help talk
ugwiktionary_p	ug.wiktionary.org	-2	Media
ugwiktionary_p	ug.wiktionary.org	8	MediaWiki
ugwiktionary_p	ug.wiktionary.org	9	MediaWiki talk
ugwiktionary_p	ug.wiktionary.org	-1	Special
ugwiktionary_p	ug.wiktionary.org	1	Talk
ugwiktionary_p	ug.wiktionary.org	10	Template
ugwiktionary_p	ug.wiktionary.org	11	Template talk
ugwiktionary_p	ug.wiktionary.org	2	User
ugwiktionary_p	ug.wiktionary.org	3	User talk
ugwiktionary_p	ug.wiktionary.org	4	Wiktionary
ugwiktionary_p	ug.wiktionary.org	5	Wiktionary talk
ukwiki_p	uk.wikipedia.org	0	
ukwiki_p	uk.wikipedia.org	8	MediaWiki
ukwiki_p	uk.wikipedia.org	4	Вікіпедія
ukwiki_p	uk.wikipedia.org	12	Довідка
ukwiki_p	uk.wikipedia.org	14	Категорія
ukwiki_p	uk.wikipedia.org	2	Користувач
ukwiki_p	uk.wikipedia.org	-2	Медіа
ukwiki_p	uk.wikipedia.org	1	Обговорення
ukwiki_p	uk.wikipedia.org	9	Обговорення MediaWiki
ukwiki_p	uk.wikipedia.org	5	Обговорення Вікіпедії
ukwiki_p	uk.wikipedia.org	13	Обговорення довідки
ukwiki_p	uk.wikipedia.org	15	Обговорення категорії
ukwiki_p	uk.wikipedia.org	3	Обговорення користувача
ukwiki_p	uk.wikipedia.org	101	Обговорення порталу
ukwiki_p	uk.wikipedia.org	7	Обговорення файлу
ukwiki_p	uk.wikipedia.org	11	Обговорення шаблону
ukwiki_p	uk.wikipedia.org	100	Портал
ukwiki_p	uk.wikipedia.org	-1	Спеціальна
ukwiki_p	uk.wikipedia.org	6	Файл
ukwiki_p	uk.wikipedia.org	10	Шаблон
ukwikibooks_p	uk.wikibooks.org	0	
ukwikibooks_p	uk.wikibooks.org	8	MediaWiki
ukwikibooks_p	uk.wikibooks.org	4	Вікіпідручник
ukwikibooks_p	uk.wikibooks.org	12	Довідка
ukwikibooks_p	uk.wikibooks.org	14	Категорія
ukwikibooks_p	uk.wikibooks.org	2	Користувач
ukwikibooks_p	uk.wikibooks.org	-2	Медіа
ukwikibooks_p	uk.wikibooks.org	1	Обговорення
ukwikibooks_p	uk.wikibooks.org	9	Обговорення MediaWiki
ukwikibooks_p	uk.wikibooks.org	5	Обговорення Вікіпідручника
ukwikibooks_p	uk.wikibooks.org	13	Обговорення довідки
ukwikibooks_p	uk.wikibooks.org	15	Обговорення категорії
ukwikibooks_p	uk.wikibooks.org	3	Обговорення користувача
ukwikibooks_p	uk.wikibooks.org	101	Обговорення полиці
ukwikibooks_p	uk.wikibooks.org	103	Обговорення рецепта
ukwikibooks_p	uk.wikibooks.org	7	Обговорення файлу
ukwikibooks_p	uk.wikibooks.org	11	Обговорення шаблону
ukwikibooks_p	uk.wikibooks.org	100	Полиця
ukwikibooks_p	uk.wikibooks.org	102	Рецепт
ukwikibooks_p	uk.wikibooks.org	-1	Спеціальна
ukwikibooks_p	uk.wikibooks.org	6	Файл
ukwikibooks_p	uk.wikibooks.org	10	Шаблон
ukwikimedia_p	uk.wikimedia.org	0	
ukwikimedia_p	uk.wikimedia.org	14	Category
ukwikimedia_p	uk.wikimedia.org	15	Category talk
ukwikimedia_p	uk.wikimedia.org	6	File
ukwikimedia_p	uk.wikimedia.org	7	File talk
ukwikimedia_p	uk.wikimedia.org	12	Help
ukwikimedia_p	uk.wikimedia.org	13	Help talk
ukwikimedia_p	uk.wikimedia.org	-2	Media
ukwikimedia_p	uk.wikimedia.org	8	MediaWiki
ukwikimedia_p	uk.wikimedia.org	9	MediaWiki talk
ukwikimedia_p	uk.wikimedia.org	-1	Special
ukwikimedia_p	uk.wikimedia.org	1	Talk
ukwikimedia_p	uk.wikimedia.org	10	Template
ukwikimedia_p	uk.wikimedia.org	11	Template talk
ukwikimedia_p	uk.wikimedia.org	2	User
ukwikimedia_p	uk.wikimedia.org	3	User talk
ukwikimedia_p	uk.wikimedia.org	4	Wikimedia
ukwikimedia_p	uk.wikimedia.org	5	Wikimedia talk
ukwikinews_p	uk.wikinews.org	0	
ukwikinews_p	uk.wikinews.org	8	MediaWiki
ukwikinews_p	uk.wikinews.org	4	ВікіНовини
ukwikinews_p	uk.wikinews.org	12	Довідка
ukwikinews_p	uk.wikinews.org	14	Категорія
ukwikinews_p	uk.wikinews.org	2	Користувач
ukwikinews_p	uk.wikinews.org	-2	Медіа
ukwikinews_p	uk.wikinews.org	1	Обговорення
ukwikinews_p	uk.wikinews.org	9	Обговорення MediaWiki
ukwikinews_p	uk.wikinews.org	5	Обговорення ВікіНовини
ukwikinews_p	uk.wikinews.org	13	Обговорення довідки
ukwikinews_p	uk.wikinews.org	15	Обговорення категорії
ukwikinews_p	uk.wikinews.org	3	Обговорення користувача
ukwikinews_p	uk.wikinews.org	7	Обговорення файлу
ukwikinews_p	uk.wikinews.org	11	Обговорення шаблону
ukwikinews_p	uk.wikinews.org	-1	Спеціальна
ukwikinews_p	uk.wikinews.org	6	Файл
ukwikinews_p	uk.wikinews.org	10	Шаблон
ukwikiquote_p	uk.wikiquote.org	0	
ukwikiquote_p	uk.wikiquote.org	8	MediaWiki
ukwikiquote_p	uk.wikiquote.org	4	Wikiquote
ukwikiquote_p	uk.wikiquote.org	12	Довідка
ukwikiquote_p	uk.wikiquote.org	14	Категорія
ukwikiquote_p	uk.wikiquote.org	2	Користувач
ukwikiquote_p	uk.wikiquote.org	-2	Медіа
ukwikiquote_p	uk.wikiquote.org	1	Обговорення
ukwikiquote_p	uk.wikiquote.org	9	Обговорення MediaWiki
ukwikiquote_p	uk.wikiquote.org	5	Обговорення Wikiquote
ukwikiquote_p	uk.wikiquote.org	13	Обговорення довідки
ukwikiquote_p	uk.wikiquote.org	15	Обговорення категорії
ukwikiquote_p	uk.wikiquote.org	3	Обговорення користувача
ukwikiquote_p	uk.wikiquote.org	7	Обговорення файлу
ukwikiquote_p	uk.wikiquote.org	11	Обговорення шаблону
ukwikiquote_p	uk.wikiquote.org	-1	Спеціальна
ukwikiquote_p	uk.wikiquote.org	6	Файл
ukwikiquote_p	uk.wikiquote.org	10	Шаблон
ukwikisource_p	uk.wikisource.org	0	
ukwikisource_p	uk.wikisource.org	8	MediaWiki
ukwikisource_p	uk.wikisource.org	4	Wikisource
ukwikisource_p	uk.wikisource.org	12	Довідка
ukwikisource_p	uk.wikisource.org	14	Категорія
ukwikisource_p	uk.wikisource.org	2	Користувач
ukwikisource_p	uk.wikisource.org	-2	Медіа
ukwikisource_p	uk.wikisource.org	1	Обговорення
ukwikisource_p	uk.wikisource.org	9	Обговорення MediaWiki
ukwikisource_p	uk.wikisource.org	5	Обговорення Wikisource
ukwikisource_p	uk.wikisource.org	13	Обговорення довідки
ukwikisource_p	uk.wikisource.org	15	Обговорення категорії
ukwikisource_p	uk.wikisource.org	3	Обговорення користувача
ukwikisource_p	uk.wikisource.org	7	Обговорення файлу
ukwikisource_p	uk.wikisource.org	11	Обговорення шаблону
ukwikisource_p	uk.wikisource.org	-1	Спеціальна
ukwikisource_p	uk.wikisource.org	6	Файл
ukwikisource_p	uk.wikisource.org	10	Шаблон
ukwiktionary_p	uk.wiktionary.org	0	
ukwiktionary_p	uk.wiktionary.org	8	MediaWiki
ukwiktionary_p	uk.wiktionary.org	102	Індекс
ukwiktionary_p	uk.wiktionary.org	4	Вікісловник
ukwiktionary_p	uk.wiktionary.org	12	Довідка
ukwiktionary_p	uk.wiktionary.org	100	Додаток
ukwiktionary_p	uk.wiktionary.org	14	Категорія
ukwiktionary_p	uk.wiktionary.org	2	Користувач
ukwiktionary_p	uk.wiktionary.org	-2	Медіа
ukwiktionary_p	uk.wiktionary.org	1	Обговорення
ukwiktionary_p	uk.wiktionary.org	9	Обговорення MediaWiki
ukwiktionary_p	uk.wiktionary.org	5	Обговорення Вікісловника
ukwiktionary_p	uk.wiktionary.org	13	Обговорення довідки
ukwiktionary_p	uk.wiktionary.org	101	Обговорення додатка
ukwiktionary_p	uk.wiktionary.org	15	Обговорення категорії
ukwiktionary_p	uk.wiktionary.org	3	Обговорення користувача
ukwiktionary_p	uk.wiktionary.org	7	Обговорення файлу
ukwiktionary_p	uk.wiktionary.org	11	Обговорення шаблону
ukwiktionary_p	uk.wiktionary.org	103	Обговорення індексу
ukwiktionary_p	uk.wiktionary.org	-1	Спеціальна
ukwiktionary_p	uk.wiktionary.org	6	Файл
ukwiktionary_p	uk.wiktionary.org	10	Шаблон
urwiki_p	ur.wikipedia.org	0	
urwiki_p	ur.wikipedia.org	1	تبادلۂ خیال
urwiki_p	ur.wikipedia.org	7	تبادلۂ خیال تصویر
urwiki_p	ur.wikipedia.org	15	تبادلۂ خیال زمرہ
urwiki_p	ur.wikipedia.org	11	تبادلۂ خیال سانچہ
urwiki_p	ur.wikipedia.org	3	تبادلۂ خیال صارف
urwiki_p	ur.wikipedia.org	13	تبادلۂ خیال معاونت
urwiki_p	ur.wikipedia.org	5	تبادلۂ خیال منصوبہ
urwiki_p	ur.wikipedia.org	9	تبادلۂ خیال میڈیاوکی
urwiki_p	ur.wikipedia.org	6	تصویر
urwiki_p	ur.wikipedia.org	-1	خاص
urwiki_p	ur.wikipedia.org	-2	زریعہ
urwiki_p	ur.wikipedia.org	14	زمرہ
urwiki_p	ur.wikipedia.org	10	سانچہ
urwiki_p	ur.wikipedia.org	2	صارف
urwiki_p	ur.wikipedia.org	12	معاونت
urwiki_p	ur.wikipedia.org	4	منصوبہ
urwiki_p	ur.wikipedia.org	8	میڈیاوکی
urwikibooks_p	ur.wikibooks.org	0	
urwikibooks_p	ur.wikibooks.org	1	تبادلۂ خیال
urwikibooks_p	ur.wikibooks.org	7	تبادلۂ خیال تصویر
urwikibooks_p	ur.wikibooks.org	15	تبادلۂ خیال زمرہ
urwikibooks_p	ur.wikibooks.org	11	تبادلۂ خیال سانچہ
urwikibooks_p	ur.wikibooks.org	3	تبادلۂ خیال صارف
urwikibooks_p	ur.wikibooks.org	13	تبادلۂ خیال معاونت
urwikibooks_p	ur.wikibooks.org	9	تبادلۂ خیال میڈیاوکی
urwikibooks_p	ur.wikibooks.org	5	تبادلۂ خیال وکی کتب
urwikibooks_p	ur.wikibooks.org	6	تصویر
urwikibooks_p	ur.wikibooks.org	-1	خاص
urwikibooks_p	ur.wikibooks.org	-2	زریعہ
urwikibooks_p	ur.wikibooks.org	14	زمرہ
urwikibooks_p	ur.wikibooks.org	10	سانچہ
urwikibooks_p	ur.wikibooks.org	2	صارف
urwikibooks_p	ur.wikibooks.org	12	معاونت
urwikibooks_p	ur.wikibooks.org	8	میڈیاوکی
urwikibooks_p	ur.wikibooks.org	4	وکی کتب
urwikiquote_p	ur.wikiquote.org	0	
urwikiquote_p	ur.wikiquote.org	1	تبادلۂ خیال
urwikiquote_p	ur.wikiquote.org	7	تبادلۂ خیال تصویر
urwikiquote_p	ur.wikiquote.org	15	تبادلۂ خیال زمرہ
urwikiquote_p	ur.wikiquote.org	11	تبادلۂ خیال سانچہ
urwikiquote_p	ur.wikiquote.org	3	تبادلۂ خیال صارف
urwikiquote_p	ur.wikiquote.org	13	تبادلۂ خیال معاونت
urwikiquote_p	ur.wikiquote.org	9	تبادلۂ خیال میڈیاوکی
urwikiquote_p	ur.wikiquote.org	5	تبادلۂ خیال وکی اقتباسات
urwikiquote_p	ur.wikiquote.org	6	تصویر
urwikiquote_p	ur.wikiquote.org	-1	خاص
urwikiquote_p	ur.wikiquote.org	-2	زریعہ
urwikiquote_p	ur.wikiquote.org	14	زمرہ
urwikiquote_p	ur.wikiquote.org	10	سانچہ
urwikiquote_p	ur.wikiquote.org	2	صارف
urwikiquote_p	ur.wikiquote.org	12	معاونت
urwikiquote_p	ur.wikiquote.org	8	میڈیاوکی
urwikiquote_p	ur.wikiquote.org	4	وکی اقتباسات
urwiktionary_p	ur.wiktionary.org	0	
urwiktionary_p	ur.wiktionary.org	1	تبادلۂ خیال
urwiktionary_p	ur.wiktionary.org	7	تبادلۂ خیال تصویر
urwiktionary_p	ur.wiktionary.org	15	تبادلۂ خیال زمرہ
urwiktionary_p	ur.wiktionary.org	11	تبادلۂ خیال سانچہ
urwiktionary_p	ur.wiktionary.org	3	تبادلۂ خیال صارف
urwiktionary_p	ur.wiktionary.org	13	تبادلۂ خیال معاونت
urwiktionary_p	ur.wiktionary.org	9	تبادلۂ خیال میڈیاوکی
urwiktionary_p	ur.wiktionary.org	5	تبادلۂ خیال وکی لغت
urwiktionary_p	ur.wiktionary.org	6	تصویر
urwiktionary_p	ur.wiktionary.org	-1	خاص
urwiktionary_p	ur.wiktionary.org	-2	زریعہ
urwiktionary_p	ur.wiktionary.org	14	زمرہ
urwiktionary_p	ur.wiktionary.org	10	سانچہ
urwiktionary_p	ur.wiktionary.org	2	صارف
urwiktionary_p	ur.wiktionary.org	12	معاونت
urwiktionary_p	ur.wiktionary.org	8	میڈیاوکی
urwiktionary_p	ur.wiktionary.org	4	وکی لغت
usabilitywiki_p	usability.wikimedia.org	0	
usabilitywiki_p	usability.wikimedia.org	14	Category
usabilitywiki_p	usability.wikimedia.org	15	Category talk
usabilitywiki_p	usability.wikimedia.org	6	File
usabilitywiki_p	usability.wikimedia.org	7	File talk
usabilitywiki_p	usability.wikimedia.org	12	Help
usabilitywiki_p	usability.wikimedia.org	13	Help talk
usabilitywiki_p	usability.wikimedia.org	-2	Media
usabilitywiki_p	usability.wikimedia.org	8	MediaWiki
usabilitywiki_p	usability.wikimedia.org	9	MediaWiki talk
usabilitywiki_p	usability.wikimedia.org	100	Multimedia
usabilitywiki_p	usability.wikimedia.org	101	Multimedia talk
usabilitywiki_p	usability.wikimedia.org	-1	Special
usabilitywiki_p	usability.wikimedia.org	1	Talk
usabilitywiki_p	usability.wikimedia.org	10	Template
usabilitywiki_p	usability.wikimedia.org	11	Template talk
usabilitywiki_p	usability.wikimedia.org	2	User
usabilitywiki_p	usability.wikimedia.org	3	User talk
usabilitywiki_p	usability.wikimedia.org	4	Wikipedia
usabilitywiki_p	usability.wikimedia.org	5	Wikipedia talk
uzwiki_p	uz.wikipedia.org	0	
uzwiki_p	uz.wikipedia.org	10	Andoza
uzwiki_p	uz.wikipedia.org	11	Andoza munozarasi
uzwiki_p	uz.wikipedia.org	2	Foydalanuvchi
uzwiki_p	uz.wikipedia.org	3	Foydalanuvchi munozarasi
uzwiki_p	uz.wikipedia.org	-1	Maxsus
uzwiki_p	uz.wikipedia.org	-2	Media
uzwiki_p	uz.wikipedia.org	8	MediaWiki
uzwiki_p	uz.wikipedia.org	9	MediaWiki munozarasi
uzwiki_p	uz.wikipedia.org	1	Munozara
uzwiki_p	uz.wikipedia.org	6	Tasvir
uzwiki_p	uz.wikipedia.org	7	Tasvir munozarasi
uzwiki_p	uz.wikipedia.org	14	Turkum
uzwiki_p	uz.wikipedia.org	15	Turkum munozarasi
uzwiki_p	uz.wikipedia.org	4	Vikipediya
uzwiki_p	uz.wikipedia.org	5	Vikipediya munozarasi
uzwiki_p	uz.wikipedia.org	12	Yordam
uzwiki_p	uz.wikipedia.org	13	Yordam munozarasi
uzwikibooks_p	uz.wikibooks.org	0	
uzwikibooks_p	uz.wikibooks.org	10	Andoza
uzwikibooks_p	uz.wikibooks.org	11	Andoza munozarasi
uzwikibooks_p	uz.wikibooks.org	2	Foydalanuvchi
uzwikibooks_p	uz.wikibooks.org	3	Foydalanuvchi munozarasi
uzwikibooks_p	uz.wikibooks.org	-1	Maxsus
uzwikibooks_p	uz.wikibooks.org	-2	Media
uzwikibooks_p	uz.wikibooks.org	8	MediaWiki
uzwikibooks_p	uz.wikibooks.org	9	MediaWiki munozarasi
uzwikibooks_p	uz.wikibooks.org	1	Munozara
uzwikibooks_p	uz.wikibooks.org	6	Tasvir
uzwikibooks_p	uz.wikibooks.org	7	Tasvir munozarasi
uzwikibooks_p	uz.wikibooks.org	14	Turkum
uzwikibooks_p	uz.wikibooks.org	15	Turkum munozarasi
uzwikibooks_p	uz.wikibooks.org	4	Vikikitob
uzwikibooks_p	uz.wikibooks.org	5	Vikikitob munozarasi
uzwikibooks_p	uz.wikibooks.org	12	Yordam
uzwikibooks_p	uz.wikibooks.org	13	Yordam munozarasi
uzwikiquote_p	uz.wikiquote.org	0	
uzwikiquote_p	uz.wikiquote.org	10	Andoza
uzwikiquote_p	uz.wikiquote.org	11	Andoza munozarasi
uzwikiquote_p	uz.wikiquote.org	2	Foydalanuvchi
uzwikiquote_p	uz.wikiquote.org	3	Foydalanuvchi munozarasi
uzwikiquote_p	uz.wikiquote.org	-1	Maxsus
uzwikiquote_p	uz.wikiquote.org	-2	Media
uzwikiquote_p	uz.wikiquote.org	8	MediaWiki
